
2016-07-08 11:32:24.486892	B00NNJ5B0E
2016-07-08 11:32:36.566304	B00NNJ5B0E
2016-07-08 11:32:48.605827	B00NNJ5B0E
2016-07-08 11:32:59.019789	B00NNJ5B0E
2016-07-08 11:33:08.297738	B00NNJ5B0E
2016-07-08 11:33:17.245393	B00NNJ5B0E
2016-07-08 11:33:25.888807	B00NNJ5B0E
2016-07-08 11:33:42.190835	B00NNJ5B0E
2016-07-08 11:33:51.714070	B00NNJ5B0E
2016-07-08 11:34:01.001482	B00NNJ5B0E
2016-07-08 11:34:10.291636	B00NNJ5B0E
2016-07-08 11:34:19.459394	B00NNJ5B0E
2016-07-08 11:34:33.171259	B00NNJ5B0E
2016-07-08 11:34:42.540374	B00NNJ5B0E
2016-07-08 11:34:52.144465	B00NNJ5B0E
2016-07-08 11:35:01.549792	B00NNJ5B0E
2016-07-08 11:35:11.808651	B00NNJ5B0E
2016-07-08 11:35:20.490156	B00NNJ5B0E
2016-07-08 11:35:42.293384	B00NNJ5B0E
2016-07-08 11:35:52.487664	B00NNJ5B0E
2016-07-08 11:36:03.464670	B00NNJ5B0E
2016-07-08 11:36:15.207786	B00NNJ5B0E
2016-07-08 11:36:25.072567	B00NNJ5B0E
2016-07-08 11:36:33.229960	B00NNJ5B0E
2016-07-08 11:36:44.263421	B00NNJ5B0E
2016-07-08 11:36:55.532991	B00NNJ5B0E
2016-07-08 11:37:05.178131	B00NNJ5B0E
2016-07-08 11:37:14.425806	B00NNJ5B0E
2016-07-08 11:37:23.377789	B00NNJ5B0E
2016-07-08 11:37:29.674229	B00NNJ5B0E
2016-07-08 11:37:40.373973	B00NNJ5B0E
2016-07-08 11:37:51.313434	B00NNJ5B0E
2016-07-08 11:38:01.638162	B00NNJ5B0E
2016-07-08 11:38:11.231364	B00NNJ5B0E
2016-07-08 11:38:23.110731	B00NNJ5B0E
2016-07-08 11:38:28.636992	B00NNJ5B0E
2016-07-08 11:38:41.157519	B00NNJ5B0E
2016-07-08 11:38:50.409302	B00NNJ5B0E
2016-07-08 11:38:59.839982	B00NNJ5B0E
2016-07-08 11:39:09.838675	B00NNJ5B0E
2016-07-08 11:39:22.016795	B00NNJ5B0E
2016-07-08 11:39:29.564792	B00NNJ5B0E
2016-07-08 11:39:39.908183	B00NNJ5B0E
2016-07-08 11:39:49.729467	B00NNJ5B0E
2016-07-08 11:39:58.905879	B00NNJ5B0E
2016-07-08 11:40:08.146708	B00NNJ5B0E
2016-07-08 11:40:18.377418	B00NNJ5B0E
2016-07-08 11:40:25.679333	B00NNJ5B0E
2016-07-08 11:40:40.495302	B00NNJ5B0E
2016-07-08 11:40:49.753450	B00NNJ5B0E
2016-07-08 11:40:59.258216	B00NNJ5B0E
2016-07-08 11:41:09.184079	B00NNJ5B0E
2016-07-08 11:41:19.342684	B00NNJ5B0E
2016-07-08 11:41:27.443043	B00NNJ5B0E
2016-07-08 11:41:40.667615	B00NNJ5B0E
2016-07-08 11:41:50.272662	B00NNJ5B0E
2016-07-08 11:41:59.539870	B00NNJ5B0E
2016-07-08 11:42:08.830802	B00NNJ5B0E
2016-07-08 11:42:18.989393	B00NNJ5B0E
2016-07-08 11:42:29.201541	B00NNJ5B0E
2016-07-08 11:42:37.161413	B00NNJ5B0E
2016-07-08 11:42:51.182431	B00NNJ5B0E
2016-07-08 11:43:00.405217	B00NNJ5B0E
2016-07-08 11:43:10.011802	B00NNJ5B0E
2016-07-08 11:43:20.358425	B00NNJ5B0E
2016-07-08 11:43:28.158025	B00NNJ5B0E
2016-07-08 11:43:40.646404	B00NNJ5B0E
2016-07-08 11:43:49.722336	B00NNJ5B0E
2016-07-08 11:43:59.445289	B00NNJ5B0E
2016-07-08 11:44:08.784291	B00NNJ5B0E
2016-07-08 11:44:17.987925	B00NNJ5B0E
2016-07-08 11:44:26.019707	B00NNJ5B0E
2016-07-08 11:44:40.244935	B00NNJ5B0E
2016-07-08 11:44:49.665249	B00NNJ5B0E
2016-07-08 11:44:58.783084	B00NNJ5B0E
2016-07-08 11:45:07.899578	B00NNJ5B0E
2016-07-08 11:45:16.710205	B00NNJ5B0E
2016-07-08 11:45:25.348969	B00NNJ5B0E
2016-07-08 11:45:40.339608	B00NNJ5B0E
2016-07-08 11:45:49.466300	B00NNJ5B0E
2016-07-08 11:45:59.011273	B00NNJ5B0E
2016-07-08 11:46:09.272217	B00NNJ5B0E
2016-07-08 11:46:19.940761	B00NNJ5B0E
2016-07-08 11:46:27.441262	B00NNJ5B0E
2016-07-08 11:46:37.301198	B00NNJ5B0E
2016-07-08 11:46:50.591113	B00NNJ5B0E
2016-07-08 11:47:00.962815	B00NNJ5B0E
2016-07-08 11:47:12.956496	B00NNJ5B0E
2016-07-08 11:47:23.079589	B00NNJ5B0E
2016-07-08 11:47:30.805172	B00NNJ5B0E
2016-07-08 11:47:40.674443	B00NNJ5B0E
2016-07-08 11:47:51.293633	B00NNJ5B0E
2016-07-08 11:48:00.606350	B00NNJ5B0E
2016-07-08 11:48:09.805719	B00NNJ5B0E
2016-07-08 11:48:19.554669	B00NNJ5B0E
2016-07-08 11:48:27.077625	B00NNJ5B0E
2016-07-08 11:48:37.441888	B00NNJ5B0E
2016-07-08 11:48:49.259133	B00NNJ5B0E
2016-07-08 11:48:58.557664	B00NNJ5B0E
2016-07-08 11:49:08.534608	B00NNJ5B0E
2016-07-08 11:49:17.569568	B00NNJ5B0E
2016-07-08 11:49:25.573678	B00NNJ5B0E
2016-07-08 11:49:41.321168	B00NNJ5B0E
2016-07-08 11:49:50.784501	B00NNJ5B0E
2016-07-08 11:50:00.671764	B00NNJ5B0E
2016-07-08 11:50:11.285315	B00NNJ5B0E
2016-07-08 11:50:21.009543	B00NNJ5B0E
2016-07-08 11:50:28.083408	B00NNJ5B0E
2016-07-08 11:50:43.013105	B00NNJ5B0E
2016-07-08 11:50:53.875127	B00NNJ5B0E
2016-07-08 11:51:03.586702	B00NNJ5B0E
2016-07-08 11:51:13.492565	B00NNJ5B0E
2016-07-08 11:51:23.288574	B00NNJ5B0E
2016-07-08 11:51:30.998750	B00NNJ5B0E
2016-07-08 11:51:40.913580	B00NNJ5B0E
2016-07-08 11:51:50.355655	B00NNJ5B0E
2016-07-08 11:51:59.515544	B00NNJ5B0E
2016-07-08 11:52:08.497312	B00NNJ5B0E
2016-07-08 11:52:18.462397	B00NNJ5B0E
2016-07-08 11:52:26.472347	B00NNJ5B0E
2016-07-08 11:52:41.564380	B00NNJ5B0E
2016-07-08 11:52:51.258512	B00NNJ5B0E
2016-07-08 11:53:02.079832	B00NNJ5B0E
2016-07-08 11:53:11.367830	B00NNJ5B0E
2016-07-08 11:53:22.626526	B00NNJ5B0E
2016-07-08 11:53:29.899641	B00NNJ5B0E
2016-07-08 11:53:40.978283	B00NNJ5B0E
2016-07-08 11:53:51.889295	B00NNJ5B0E
2016-07-08 11:54:01.167359	B00NNJ5B0E
2016-07-08 11:54:10.139064	B00NNJ5B0E
2016-07-08 11:54:19.408863	B00NNJ5B0E
2016-07-08 11:54:28.129866	B00NNJ5B0E
2016-07-08 11:54:41.310897	B00NNJ5B0E
2016-07-08 11:54:51.098678	B00NNJ5B0E
2016-07-08 11:55:01.209774	B00NNJ5B0E
2016-07-08 11:55:11.459243	B00NNJ5B0E
2016-07-08 11:55:21.262298	B00NNJ5B0E
2016-07-08 11:55:31.331313	B00NNJ5B0E
2016-07-08 11:55:40.990254	B00NNJ5B0E
2016-07-08 11:55:51.416417	B00NNJ5B0E
2016-07-08 11:56:01.618321	B00NNJ5B0E
2016-07-08 11:56:10.876916	B00NNJ5B0E
2016-07-08 11:56:20.603764	B00NNJ5B0E
2016-07-08 11:56:31.044938	B00NNJ5B0E
2016-07-08 11:56:41.044794	B00NNJ5B0E
2016-07-08 11:56:51.187120	B00NNJ5B0E
2016-07-08 11:57:00.435997	B00NNJ5B0E
2016-07-08 11:57:09.774314	B00NNJ5B0E
2016-07-08 11:57:18.522891	B00NNJ5B0E
2016-07-08 11:57:28.155680	B00NNJ5B0E
2016-07-08 11:57:40.991442	B00NNJ5B0E
2016-07-08 11:57:50.745380	B00NNJ5B0E
2016-07-08 11:58:00.445448	B00NNJ5B0E
2016-07-08 11:58:10.161003	B00NNJ5B0E
2016-07-08 11:58:20.260468	B00NNJ5B0E
2016-07-08 11:58:28.050898	B00NNJ5B0E
2016-07-08 11:58:41.180779	B00NNJ5B0E
2016-07-08 11:58:50.494274	B00NNJ5B0E
2016-07-08 11:58:59.733295	B00NNJ5B0E
2016-07-08 11:59:09.902775	B00NNJ5B0E
2016-07-08 11:59:19.049943	B00NNJ5B0E
2016-07-08 11:59:30.757851	B00NNJ5B0E
2016-07-08 11:59:37.968252	B00NNJ5B0E
2016-07-08 11:59:52.643516	B00NNJ5B0E
2016-07-08 12:00:01.913408	B00NNJ5B0E
2016-07-08 12:00:12.163282	B00NNJ5B0E
2016-07-08 12:00:22.033790	B00NNJ5B0E
2016-07-08 12:00:30.908765	B00NNJ5B0E
2016-07-08 12:00:36.598404	B00NNJ5B0E
2016-07-08 12:00:48.068259	B00NNJ5B0E
2016-07-08 12:00:57.483024	B00NNJ5B0E
2016-07-08 12:01:07.781945	B00NNJ5B0E
2016-07-08 12:01:16.851372	B00NNJ5B0E
2016-07-08 12:01:25.495009	B00NNJ5B0E
2016-07-08 12:01:41.080243	B00NNJ5B0E
2016-07-08 12:01:51.728263	B00NNJ5B0E
2016-07-08 12:02:01.819596	B00NNJ5B0E
2016-07-08 12:02:11.017434	B00NNJ5B0E
2016-07-08 12:02:21.232918	B00NNJ5B0E
2016-07-08 12:02:44.644712	B00NNJ5B0E
2016-07-08 12:02:54.075086	B00NNJ5B0E
2016-07-08 12:03:03.346662	B00NNJ5B0E
2016-07-08 12:03:12.744305	B00NNJ5B0E
2016-07-08 12:03:22.726099	B00NNJ5B0E
2016-07-08 12:03:30.551956	B00NNJ5B0E
2016-07-08 12:03:41.456231	B00NNJ5B0E
2016-07-08 12:03:51.542836	B00NNJ5B0E
2016-07-08 12:04:00.938874	B00NNJ5B0E
2016-07-08 12:04:10.230799	B00NNJ5B0E
2016-07-08 12:04:20.354810	B00NNJ5B0E
2016-07-08 12:04:31.070700	B00NNJ5B0E
2016-07-08 12:04:41.867889	B00NNJ5B0E
2016-07-08 12:04:52.431538	B00NNJ5B0E
2016-07-08 12:05:02.028802	B00NNJ5B0E
2016-07-08 12:05:11.283480	B00NNJ5B0E
2016-07-08 12:05:20.687312	B00NNJ5B0E
2016-07-08 12:05:28.743719	B00NNJ5B0E
2016-07-08 12:05:41.588563	B00NNJ5B0E
2016-07-08 12:05:51.256960	B00NNJ5B0E
2016-07-09 17:10:27.339335	B00IKEU0E4
2016-07-15 19:11:52.305607	B007X2CL6E
2016-07-15 19:11:53.311743	B007X2CL6E
2016-07-15 19:12:46.483440	B007X2CL6E
2016-07-15 19:12:47.260911	B007X2CL6E
2016-07-15 19:12:48.242648	B007X2CL6E
2016-07-15 19:12:49.284579	B007X2CL6E
2016-07-15 19:12:50.033092	B007X2CL6E
2016-07-15 19:12:51.051000	B007X2CL6E
2016-07-15 19:12:51.882830	B007X2CL6E
2016-07-15 19:12:52.673827	B007X2CL6E
2016-07-15 19:12:53.492534	B007X2CL6E
2016-07-15 19:12:54.554091	B007X2CL6E
2016-07-15 19:12:55.361508	B007X2CL6E
2016-07-15 19:12:56.441937	B007X2CL6E
2016-07-15 19:13:49.566716	B007X2CL6E
2016-07-15 19:13:50.579177	B007X2CL6E
2016-07-15 19:13:51.576989	B007X2CL6E
2016-07-15 19:13:52.613449	B007X2CL6E
2016-07-15 19:13:53.658604	B007X2CL6E
2016-07-15 19:13:54.682781	B007X2CL6E
2016-07-15 19:13:55.762216	B007X2CL6E
2016-07-15 19:13:56.809705	B007X2CL6E
